File,sbj,Block_nr,Trial_nr,ItemID,word_1,word_2,word_3,picture,filename,marker,condition,constraint,wordorder,presentation_RT,accuracy,accuracy_comments,manual_RT
Exp_EEG10.txt,10,9,179,58,hield,presentatie,over,berg,berg.png,9,structured,uc,VOP,690,1,,0.666666667
Exp_EEG10.txt,10,9,180,198,dief,klavier,gieter,potlood,pencil01.png,7,unstructured,uc,NO,590,1,,0.573333333
Exp_EEG10.txt,10,9,181,76,legde,armband,bij,kapstok,coatrack.png,9,structured,uc,VOP,680,1,,0.660733751
Exp_EEG10.txt,10,9,182,109,scheurde,verpakking,van,zeep,soap03b.png,9,structured,uc,VOP,700,1,,0.549585135
Exp_EEG10.txt,10,9,183,119,benen,achterzak,gulp,broek,pants2.png,3,unstructured,c,NO,420,1,,0.4
Exp_EEG10.txt,10,9,184,18,visser,trekt,aan,hengel,fishingrod.png,1,structured,c,SVP,450,1,,0.426666667
Exp_EEG10.txt,10,9,185,214,stuifmeel,egypte,trede,viool,violin.png,7,unstructured,uc,NO,910,1,,0.906666667
Exp_EEG10.txt,10,9,186,41,man,knipte,met,schaar,scissors08.png,1,structured,c,SVP,790,1,,0.611753005
Exp_EEG10.txt,10,9,187,24,las,artikel,in,krant,newspaper.png,1,structured,c,VOP,390,1,,0.266666667
Exp_EEG10.txt,10,9,188,132,kleding,vakantie,bagage,koffer,suitcase.png,3,unstructured,c,NO,400,1,,0.386666667
Exp_EEG10.txt,10,9,189,45,zoeken,schelpen,op,strand,beach.png,1,structured,c,VOP,530,1,,0.34612665
Exp_EEG10.txt,10,9,190,171,winkelwagen,zadel,snaar,bijen,bijen.png,7,unstructured,uc,NO,620,1,,0.6
Exp_EEG10.txt,10,9,191,49,zag,serie,op,TV,television.png,1,structured,c,VOP,360,1,,0.312216903
Exp_EEG10.txt,10,9,192,84,wetenschapper,sprak,over,maan,moon.png,9,structured,uc,SVP,760,1,,0.67580475
Exp_EEG10.txt,10,9,193,83,had,pijn,aan,lip,lip.png,9,structured,uc,VOP,650,1,,0.56
Exp_EEG10.txt,10,9,194,193,toiletpapier,programmeur,capuchon,oor,ear.png,7,unstructured,uc,NO,590,1,,0.573333333
Exp_EEG10.txt,10,9,195,131,kalf,boer,rundvlees,koe,cow.png,3,unstructured,c,NO,510,1,,0.493333333
Exp_EEG10.txt,10,9,196,9,padvinder,liep,door,bos,forest.png,1,structured,c,SVP,460,1,,0.44
Exp_EEG10.txt,10,9,197,101,spaarde,geld,voor,tas,tas.png,9,structured,uc,VOP,670,1,,0.653333333
Exp_EEG10.txt,10,9,198,137,dierentuin,zebra,slurf,olifant,elephant.png,3,unstructured,c,NO,560,1,,0.546666667
Exp_EEG10.txt,10,10,199,43,drinkt,chocomelk,met,slagroom,slagroom.png,1,structured,c,VOP,640,1,,0.504372138
Exp_EEG10.txt,10,10,200,143,pen,slijper,gum,potlood,pencil01.png,3,unstructured,c,NO,370,1,,0.346666667
Exp_EEG10.txt,10,10,201,194,herder,ticket,cadeau,piramide,pyramid.png,7,unstructured,uc,NO,0,1,,0.84
Exp_EEG10.txt,10,10,202,22,priester,preekt,in,kerk,church.png,1,structured,c,SVP,710,1,,0.672037
Exp_EEG10.txt,10,10,203,144,ruimtestation,astronaut,lancering,raket,rocket.png,3,unstructured,c,NO,600,1,,0.586666667
Exp_EEG10.txt,10,10,204,160,piloot,helikopter,stewardess,vliegtuig,plane.png,3,unstructured,c,NO,500,1,,0.421481644
Exp_EEG10.txt,10,10,205,126,handrem,pedaal,zadel,fiets,bike.png,3,unstructured,c,NO,620,1,,0.6
Exp_EEG10.txt,10,10,206,19,kocht,halsband,voor,hond,dog.png,1,structured,c,VOP,370,1,,0.36
Exp_EEG10.txt,10,10,207,50,zet,bloemen,in,vaas,vase01.png,1,structured,c,VOP,510,1,,0.493333333
Exp_EEG10.txt,10,10,208,133,prins,hertog,troon,koning,king.png,3,unstructured,c,NO,370,1,,0.36
Exp_EEG10.txt,10,10,209,159,strijkstok,kin,snaar,viool,violin.png,3,unstructured,c,NO,480,1,,0.466666667
Exp_EEG10.txt,10,10,210,93,verloor,pakket,van,puzzel,puzzle.png,9,structured,uc,VOP,730,1,,0.706666667
Exp_EEG10.txt,10,10,211,21,hangt,jas,aan,kapstok,coatrack.png,1,structured,c,VOP,380,1,,0.355064835
Exp_EEG10.txt,10,10,212,29,astronaut,landde,op,maan,moon.png,1,structured,c,SVP,490,1,,0.386666667
Exp_EEG10.txt,10,10,213,141,gieter,kunstmest,grond,plantje,plant02b.png,3,unstructured,c,NO,670,1,,0.653333333
Exp_EEG10.txt,10,10,214,90,kok,wijst,naar,pan,pan.png,9,structured,uc,SVP,610,1,,0.6
Exp_EEG10.txt,10,10,215,166,kogel,ufo,ijsblokje,aardbei,strawberry.png,7,unstructured,uc,NO,620,1,,0.6
Exp_EEG10.txt,10,10,216,213,nectar,snor,rodeo,vinger,finger.png,7,unstructured,uc,NO,690,1,,0.68
Exp_EEG10.txt,10,10,217,219,gazon,krater,statief,woestijn,desert.png,7,unstructured,uc,NO,1230,1,,1.20138616
Exp_EEG10.txt,10,10,218,17,reed,scooter,zonder,helm,helmet.png,1,structured,c,VOP,390,1,,0.377508206
Exp_EEG10.txt,10,10,219,113,bestuurder,snelweg,benzine,auto,car.png,3,unstructured,c,NO,600,1,,0.586666667
Exp_EEG10.txt,10,10,220,110,arbeiders,zaten,in,zon,sun.png,9,structured,uc,SVP,940,1,,0.864192236
Exp_EEG11.txt,11,1,1,25,sloot,wijnfles,met,kurk,cork02.png,1,structured,c,VOP,1220,1,,1.186666667
Exp_EEG11.txt,11,1,2,86,beschadigde,voet,van,microscoop,microscope.png,9,structured,uc,VOP,780,1,,0.693333333
Exp_EEG11.txt,11,1,3,187,benzine,publiek,oven,koffer,suitcase.png,7,unstructured,uc,NO,830,1,,0.813333333
Exp_EEG11.txt,11,1,4,87,vlek,lijkt,op,muis,mouse.png,9,structured,uc,SVP,610,1,,0.56
Exp_EEG11.txt,11,1,5,219,gazon,krater,statief,woestijn,desert.png,7,unstructured,uc,NO,950,1,,0.88
Exp_EEG11.txt,11,1,6,190,bloem,rundvlees,tekstbericht,naald,needle.png,7,unstructured,uc,NO,760,1,,0.68
Exp_EEG11.txt,11,1,7,77,opa,ging,naar,kerk,church.png,9,structured,uc,SVP,1030,1,,0.984760227
Exp_EEG11.txt,11,1,8,215,prins,apparaat,trofee,vliegtuig,plane.png,7,unstructured,uc,NO,750,1,,0.619288504
Exp_EEG11.txt,11,1,9,200,trouwerij,verkeer,luier,schaap,sheep.png,7,unstructured,uc,NO,550,1,,0.506666667
Exp_EEG11.txt,11,1,10,203,passagier,koelkast,veters,sigaret,cigarrette.png,7,unstructured,uc,NO,1161,1,,1.045044222
Exp_EEG11.txt,11,1,11,16,slaat,spijker,met,hamer,hammer02b.png,1,structured,c,VOP,740,1,,0.681456375
Exp_EEG11.txt,11,1,12,141,gieter,kunstmest,grond,plantje,plant02b.png,3,unstructured,c,NO,720,1,,0.68
Exp_EEG11.txt,11,1,13,180,maaier,graf,barak,ei,egg.png,7,unstructured,uc,NO,601,1,,0.586666667
Exp_EEG11.txt,11,1,14,38,telde,stukjes,van,puzzel,puzzle.png,1,structured,c,VOP,1340,1,,1.333333333
Exp_EEG11.txt,11,1,15,213,nectar,snor,rodeo,vinger,finger.png,7,unstructured,uc,NO,720,1,,0.636243378
Exp_EEG11.txt,11,1,16,178,schietschijf,wenkbrauw,honing,computer,computer.png,7,unstructured,uc,NO,770,1,,0.743624245
Exp_EEG11.txt,11,1,17,114,snor,kin,sik,baard,beard.png,3,unstructured,c,NO,450,1,,0.574075508
Exp_EEG11.txt,11,1,18,51,eend,zwemt,in,water,water.png,1,structured,c,SVP,830,1,,0.8
Exp_EEG11.txt,11,1,19,159,strijkstok,kin,snaar,viool,violin.png,3,unstructured,c,NO,840,1,,0.739856495
Exp_EEG11.txt,11,1,20,60,bestelde,exemplaar,van ,bijbel,bible.png,9,structured,uc,VOP,920,1,,0.893333333
Exp_EEG11.txt,11,1,21,155,salade,komkommer,sla,tomaat,tomato01.png,3,unstructured,c,NO,560,1,,0.546666667
Exp_EEG11.txt,11,1,22,132,kleding,vakantie,bagage,koffer,suitcase.png,3,unstructured,c,NO,589,1,,0.573333333
Exp_EEG11.txt,11,2,23,81,vond,sok,in,laars,boot02b.png,9,structured,uc,VOP,640,1,,0.6
Exp_EEG11.txt,11,2,24,21,hangt,jas,aan,kapstok,coatrack.png,1,structured,c,VOP,1260,0,hesitated,1.233431708
Exp_EEG11.txt,11,2,25,89,vogels,vlogen,over,nest,nest.png,9,structured,uc,SVP,890,1,,0.824630864
Exp_EEG11.txt,11,2,26,189,zebrapad,vingerhoed,heelal,mobieltje,mobile.png,7,unstructured,uc,NO,1060,1,,1.014902224
Exp_EEG11.txt,11,2,27,152,kassa,gangpad,winkelwagen,supermarkt,supermarket.png,3,unstructured,c,NO,580,1,,0.677688625
Exp_EEG11.txt,11,2,28,182,omelet,handrem,sonate,gras,grass.png,7,unstructured,uc,NO,620,1,,0.536398011
Exp_EEG11.txt,11,2,29,44,puppy,kwispelt,met,staart,tail.png,1,structured,c,SVP,710,1,,0.570307758
Exp_EEG11.txt,11,2,30,208,kin,vee,holster,taart,cake.png,7,unstructured,uc,NO,670,1,,0.653333333
Exp_EEG11.txt,11,2,31,149,winter,nek,wol,sjaal,scarf.png,3,unstructured,c,NO,610,1,,0.528862511
Exp_EEG11.txt,11,2,32,196,dooier,ruimtestation,foto,plantje,plant02b.png,7,unstructured,uc,NO,779,1,,0.754927494
Exp_EEG11.txt,11,2,33,83,had,pijn,aan,lip,lip.png,9,structured,uc,VOP,780,2,mond,0.746666667
Exp_EEG11.txt,11,2,34,93,verloor,pakket,van,puzzel,puzzle.png,9,structured,uc,VOP,880,1,,0.866666667
Exp_EEG11.txt,11,2,35,148,aansteker,pijp,asbak,sigaret,cigarrette.png,3,unstructured,c,NO,330,0,cigar,0.449739767
Exp_EEG11.txt,11,2,36,162,tsunami,lava,krater,vulkaan,volcano.png,3,unstructured,c,NO,710,1,,0.640011128
Exp_EEG11.txt,11,2,37,4,veegt,vloer,met,bezem,broom01.png,1,structured,c,VOP,490,1,,0.613333333
Exp_EEG11.txt,11,2,38,78,jongen ,stond,voor,kooi,cage.png,9,structured,uc,SVP,920,1,,0.906666667
Exp_EEG11.txt,11,2,39,150,hagedis,reptiel,vergif,slang ,snake.png,3,unstructured,c,NO,650,1,,0.596682006
Exp_EEG11.txt,11,2,40,12,zwerver,leeft,onder,brug,bridge.png,1,structured,c,SVP,660,1,,0.60610138
Exp_EEG11.txt,11,2,41,111,zomer,vrucht,beschuit,aardbei,strawberry.png,3,unstructured,c,NO,620,1,,0.613333333
Exp_EEG11.txt,11,2,42,11,strooit,hagelslag,op,brood,brood.png,1,structured,c,VOP,581,1,,0.438436518
Exp_EEG11.txt,11,2,43,185,vaasje,ballon,tsunami,kikker,frog.png,7,unstructured,uc,NO,660,1,,0.653333333
Exp_EEG11.txt,11,2,44,96,leerling,zeurde,om,schaar,scissors08.png,9,structured,uc,SVP,570,1,,0.500604388
Exp_EEG11.txt,11,3,45,48,bouwde,hek,rond,tuin,garden.png,1,structured,c,VOP,710,1,,0.693333333
Exp_EEG11.txt,11,3,46,119,benen,achterzak,gulp,broek,pants2.png,3,unstructured,c,NO,570,1,,0.530746386
Exp_EEG11.txt,11,3,47,52,plakt,pleister,op,wond,wound.png,1,structured,c,VOP,720,1,,0.668269251
Exp_EEG11.txt,11,3,48,2,kind,slaapt,in,bed,bed.png,1,structured,c,SVP,600,1,,0.502488263
Exp_EEG11.txt,11,3,49,20,kind,likt,aan,ijsje,ijsje.png,1,structured,c,SVP,660,1,,0.64
Exp_EEG11.txt,11,3,50,146,museum,penseel,landschap,schilderij,schilderij.png,3,unstructured,c,NO,840,1,,0.705946748
Exp_EEG11.txt,11,3,51,204,partij,benen,visum,sjaal,scarf.png,7,unstructured,uc,NO,570,1,,0.52
Exp_EEG11.txt,11,3,52,176,beltoon,sla,achterzak,camera,camera.png,7,unstructured,uc,NO,980,1,,0.96
Exp_EEG11.txt,11,3,53,88,jongen,sprong,over,muur,wall2.png,9,structured,uc,SVP,760,1,,0.68
Exp_EEG11.txt,11,3,54,181,leuning,slurf,vlam,fiets,bike.png,7,unstructured,uc,NO,660,1,,0.598565881
Exp_EEG11.txt,11,3,55,198,dief,klavier,gieter,potlood,pencil01.png,7,unstructured,uc,NO,590,1,,0.568423883
Exp_EEG11.txt,11,3,56,70,vond,pluisje,in,glas,glass.png,9,structured,uc,VOP,600,1,,0.586666667
Exp_EEG11.txt,11,3,57,123,toetsenbord,programmeur,software,computer,computer.png,3,unstructured,c,NO,630,1,,0.6
Exp_EEG11.txt,11,3,58,128,klok,tijd,bandje,horloge,watch.png,3,unstructured,c,NO,640,1,,0.613333333
Exp_EEG11.txt,11,3,59,64,vrienden,gingen,naar,bos,forest.png,9,structured,uc,SVP,1170,1,,1.101560468
Exp_EEG11.txt,11,3,60,167,aansteker,elfen,dierentuin,alien,alien.png,7,unstructured,uc,NO,709,1,,0.693333333
Exp_EEG11.txt,11,3,61,34,vogels,broeden,in,nest,nest.png,1,structured,c,SVP,620,1,,0.56
Exp_EEG11.txt,11,3,62,66,nam,mand,met,brood,brood.png,9,structured,uc,VOP,610,1,,0.510023763
Exp_EEG11.txt,11,3,63,39,hing,gordijn,voor,raam,window01.png,1,structured,c,VOP,530,1,,0.436552643
Exp_EEG11.txt,11,3,64,95,bewaarde,bonnetje,van,ring,ring01.png,9,structured,uc,VOP,670,1,,0.628707879
Exp_EEG11.txt,11,3,65,170,waterlelie,sjalot,zolen,bier,beer.png,7,unstructured,uc,NO,710,1,,0.64
Exp_EEG11.txt,11,3,66,71,zag,reclame,over,hamer,hammer02b.png,9,structured,uc,VOP,570,1,,0.533333333
Exp_EEG11.txt,11,4,67,194,herder,ticket,cadeau,piramide,pyramid.png,7,unstructured,uc,NO,670,1,,0.626666667
Exp_EEG11.txt,11,4,68,166,kogel,ufo,ijsblokje,aardbei,strawberry.png,7,unstructured,uc,NO,470,1,,0.44
Exp_EEG11.txt,11,4,69,42,leraar,schreef,op,schoolbord,schoolbord.png,1,structured,c,SVP,910,2,bord,0.893333333
Exp_EEG11.txt,11,4,70,165,dokter,verpleegster,ambulance,ziekenhuis,ziekenhuis.png,3,unstructured,c,NO,810,1,,0.758695244
Exp_EEG11.txt,11,4,71,105,vergat,sleutels,in,vaas,vase01.png,9,structured,uc,VOP,1090,0,pot,1.066666667
Exp_EEG11.txt,11,4,72,113,bestuurder,snelweg,benzine,auto,car.png,3,unstructured,c,NO,710,1,,0.693333333
Exp_EEG11.txt,11,4,73,17,reed,scooter,zonder,helm,helmet.png,1,structured,c,VOP,620,1,,0.570307758
Exp_EEG11.txt,11,4,74,43,drinkt,chocomelk,met,slagroom,slagroom.png,1,structured,c,VOP,600,1,,0.525094761
Exp_EEG11.txt,11,4,75,143,pen,slijper,gum,potlood,pencil01.png,3,unstructured,c,NO,490,1,,0.466666667
Exp_EEG11.txt,11,4,76,90,kok,wijst,naar,pan,pan.png,9,structured,uc,SVP,599,1,,0.586666667
Exp_EEG11.txt,11,4,77,173,vijver,piloot,franjes,boterham,boterham.png,7,unstructured,uc,NO,570,1,,0.546666667
Exp_EEG11.txt,11,4,78,122,circus,feestneus,ballon,clown,clown.png,3,unstructured,c,NO,570,1,,0.508139888
Exp_EEG11.txt,11,4,79,27,at,soep,met,lepel,spoon02b.png,1,structured,c,VOP,430,1,,0.386666667
Exp_EEG11.txt,11,4,80,56,vader,arriveerde,met,bal,ball02.png,9,structured,uc,SVP,1109,1,,1.093333333
Exp_EEG11.txt,11,4,81,100,ontmoetten,kennissen,op,strand,beach.png,9,structured,uc,VOP,600,1,,0.470462391
Exp_EEG11.txt,11,4,82,112,heelal,ufo,invasie,alien,alien.png,3,unstructured,c,NO,480,1,,0.466666667
Exp_EEG11.txt,11,4,83,54,waste,handen,met,zeep,soap03b.png,1,structured,c,VOP,541,1,,0.378152523
Exp_EEG11.txt,11,4,84,99,dier,beweegt,met,staart,tail.png,9,structured,uc,SVP,590,1,,0.551469009
Exp_EEG11.txt,11,4,85,210,vergif,cocon,leger,tomaat,tomato01.png,7,unstructured,uc,NO,510,1,,0.466666667
Exp_EEG11.txt,11,4,86,127,gazon,weide,maaier,gras,grass.png,3,unstructured,c,NO,480,1,,0.413333333
Exp_EEG11.txt,11,4,87,130,waterlelie,vijver,amfibie,kikker,frog.png,3,unstructured,c,NO,520,1,,0.506666667
Exp_EEG11.txt,11,4,88,58,hield,presentatie,over,berg,berg.png,9,structured,uc,VOP,1180,1,,1.129818591
Exp_EEG11.txt,11,5,89,209,piloot,kunstmest,strijkstok,tapijt,carpet.png,7,unstructured,uc,NO,589,1,,0.559004509
Exp_EEG11.txt,11,5,90,135,draad,kleermaker,vingerhoed,naald,needle.png,3,unstructured,c,NO,591,1,,0.52
Exp_EEG11.txt,11,5,91,62,huisgenoot,struikelde,over,boek,book.png,9,structured,uc,SVP,550,1,,0.494952764
Exp_EEG11.txt,11,5,92,24,las,artikel,in,krant,newspaper.png,1,structured,c,VOP,620,1,,0.6
Exp_EEG11.txt,11,5,93,14,gymleraar,blaast,op,fluitje,whistle.png,1,structured,c,SVP,640,1,fluit,0.536398011
Exp_EEG11.txt,11,5,94,26,lapt,regels,aan,laars,boot02b.png,1,structured,c,VOP,320,1,,0.417713895
Exp_EEG11.txt,11,5,95,179,troon,beschuit,helikopter,diepvries,freezer01.png,7,unstructured,uc,NO,760,0,koelkast,0.726669371
Exp_EEG11.txt,11,5,96,6,hakte,hout,met,bijl,axe.png,1,structured,c,VOP,1060,1,,1.024321599
Exp_EEG11.txt,11,5,97,94,haatte,kleur,van,raam,window01.png,9,structured,uc,VOP,660,1,,0.626666667
Exp_EEG11.txt,11,5,98,171,winkelwagen,zadel,snaar,bijen,bijen.png,7,unstructured,uc,NO,710,1,,0.570307758
Exp_EEG11.txt,11,5,99,82,krabde,neus,met,lepel,spoon02b.png,9,structured,uc,VOP,661,1,,0.613333333
Exp_EEG11.txt,11,5,100,1,jongens,spelen,met,bal,ball02.png,1,structured,c,SVP,880,1,,0.81144374
Exp_EEG11.txt,11,5,101,158,handpalm,duim,pink,vinger,finger.png,3,unstructured,c,NO,520,1,,0.455391392
Exp_EEG11.txt,11,5,102,55,aarde,draait,om,zon,sun.png,1,structured,c,SVP,650,1,,0.54016576
Exp_EEG11.txt,11,5,103,57,doos,staat,bij,bed,bed.png,9,structured,uc,SVP,750,1,,0.638127253
Exp_EEG11.txt,11,5,104,217,radiateur,sok,tribune,vulkaan,volcano.png,7,unstructured,uc,NO,630,1,,0.60986913
Exp_EEG11.txt,11,5,105,8,blad,valt,van,boom,tree.png,1,structured,c,SVP,650,1,,0.600449756
Exp_EEG11.txt,11,5,106,199,decoratie,schoorsteen,bestuurder,raket,rocket.png,7,unstructured,uc,NO,641,1,,0.6
Exp_EEG11.txt,11,5,107,191,gangpad,zoomlens,bladmuziek,octopus,octopus.png,7,unstructured,uc,NO,580,1,,0.574075508
Exp_EEG11.txt,11,5,108,75,vrouw,koos,voor,ijsje,ijsje.png,9,structured,uc,SVP,640,1,,0.626666667
Exp_EEG11.txt,11,5,109,172,zolder,ontstopper,klok,bioscoop,bioscoop.png,7,unstructured,uc,NO,880,1,,0.815211489
Exp_EEG11.txt,11,5,110,47,kampeerders,sliepen,in,tent,tent.png,1,structured,c,SVP,460,1,,0.44
Exp_EEG11.txt,11,6,111,7,leerling,bladerde,door,boek,book.png,1,structured,c,SVP,520,1,,0.493333333
Exp_EEG11.txt,11,6,112,139,farao,egypte,graf,piramide,pyramid.png,3,unstructured,c,NO,560,1,,0.506666667
Exp_EEG11.txt,11,6,113,32,kat,jaagt,op,muis,mouse.png,1,structured,c,SVP,490,1,,0.453333333
Exp_EEG11.txt,11,6,114,169,salade,kassa,amfibie,baard,beard.png,7,unstructured,uc,NO,560,1,,0.533333333
Exp_EEG11.txt,11,6,115,202,wol,larve,pink,schoen,shoe.png,7,unstructured,uc,NO,690,1,,0.521327012
Exp_EEG11.txt,11,6,116,61,greep,handvat,van,bijl,axe.png,9,structured,uc,VOP,1100,1,,1.08
Exp_EEG11.txt,11,6,117,161,larve,rups,cocon,vlinder,butterfly.png,3,unstructured,c,NO,600,1,,0.54016576
Exp_EEG11.txt,11,6,118,116,stuifmeel,honing,nectar,bijen,bijen.png,3,unstructured,c,NO,430,1,,0.36
Exp_EEG11.txt,11,6,119,218,buffel,koptelefoon,filmfestival,wc,wc2.png,7,unstructured,uc,NO,820,2,toilet,0.762462993
Exp_EEG11.txt,11,6,120,37,meisjes,spelen,met,pop,doll.png,1,structured,c,SVP,840,1,,0.826666667
Exp_EEG11.txt,11,6,121,164,kameel,cactus,oase,woestijn,desert.png,3,unstructured,c,NO,580,1,,0.533333333
Exp_EEG11.txt,11,6,122,212,kleermaker,landschap,gum,ui,onion.png,7,unstructured,uc,NO,621,1,,0.6
Exp_EEG11.txt,11,6,123,36,boogschieter,schoot,met,pijl,arrow02.png,1,structured,c,SVP,700,1,,0.68
Exp_EEG11.txt,11,6,124,45,zoeken,schelpen,op,strand,beach.png,1,structured,c,VOP,660,1,,0.528862511
Exp_EEG11.txt,11,6,125,85,vroegen,gastheer,om,mes,knife01.png,9,structured,uc,VOP,590,1,,0.546666667
Exp_EEG11.txt,11,6,126,3,bereikten,top,van,berg,berg.png,1,structured,c,VOP,730,1,,0.72
Exp_EEG11.txt,11,6,127,84,wetenschapper,sprak,over,maan,moon.png,9,structured,uc,SVP,1120,1,,1.08
Exp_EEG11.txt,11,6,128,121,zoomlens,foto,statief,camera,camera.png,3,unstructured,c,NO,660,1,,0.613333333
Exp_EEG11.txt,11,6,129,117,popcorn,filmfestival,kaartje,bioscoop,bioscoop.png,3,unstructured,c,NO,410,1,,0.346666667
Exp_EEG11.txt,11,6,130,118,bakker,kaas,hagelslag,boterham,boterham.png,3,unstructured,c,NO,600,1,,0.586666667
Exp_EEG11.txt,11,6,131,10,opa,leest,met,bril,glasses01b.png,1,structured,c,SVP,569,1,,0.466694641
Exp_EEG11.txt,11,6,132,101,spaarde,geld,voor,tas,tas.png,9,structured,uc,VOP,600,1,,0.573333333
Exp_EEG11.txt,11,7,133,129,cadeau,elfen,rendier,kerstman,santa.png,3,unstructured,c,NO,1710,1,,1.678026174
Exp_EEG11.txt,11,7,134,220,tijd,ambassadeur,winter,ziekenhuis,ziekenhuis.png,7,unstructured,uc,NO,770,1,,0.56
Exp_EEG11.txt,11,7,135,147,sok,zolen,veters,schoen,shoe.png,3,unstructured,c,NO,470,1,,0.351778275
Exp_EEG11.txt,11,7,136,110,arbeiders,zaten,in,zon,sun.png,9,structured,uc,SVP,1040,0,licht,0.973456977
Exp_EEG11.txt,11,7,137,124,koelkast,ijsblokje,apparaat,diepvries,freezer01.png,3,unstructured,c,NO,670,0,koelkast,0.653333333
Exp_EEG11.txt,11,7,138,151,rodeo,horens,vee,stier,bull.png,3,unstructured,c,NO,460,1,,0.426666667
Exp_EEG11.txt,11,7,139,76,legde,armband,bij,kapstok,coatrack.png,9,structured,uc,VOP,750,1,,0.713482247
Exp_EEG11.txt,11,7,140,92,meisje,droomde,van,pop,doll.png,9,structured,uc,SVP,480,1,,0.466666667
Exp_EEG11.txt,11,7,141,216,penseel,oase,glazuur,vlinder,butterfly.png,7,unstructured,uc,NO,680,1,,0.60986913
Exp_EEG11.txt,11,7,142,157,groente,knoflook,sjalot,ui,onion.png,3,unstructured,c,NO,380,1,,0.36
Exp_EEG11.txt,11,7,143,91,kerel,sprong,naast,pijl,arrow02.png,9,structured,uc,SVP,510,1,,0.493333333
Exp_EEG11.txt,11,7,144,183,kaas,geld,patrouille,horloge,watch.png,7,unstructured,uc,NO,530,1,,0.52
Exp_EEG11.txt,11,7,145,74,kocht,deken,voor,hond,dog.png,9,structured,uc,VOP,550,1,,0.533333333
Exp_EEG11.txt,11,7,146,98,vulde,kom,met,slagroom,slagroom.png,9,structured,uc,VOP,580,1,,0.489301139
Exp_EEG11.txt,11,7,147,177,pijp,lauwerkrans,farao,clown,clown.png,7,unstructured,uc,NO,610,1,,0.530746386
Exp_EEG11.txt,11,7,148,28,kreeg,tand,door,lip,lip.png,1,structured,c,VOP,580,0,mond,0.519443137
Exp_EEG11.txt,11,7,149,137,dierentuin,zebra,slurf,olifant,elephant.png,3,unstructured,c,NO,520,1,,0.506666667
Exp_EEG11.txt,11,7,150,68,moeder,liep,naar,deur,deur.png,9,structured,uc,SVP,560,1,,0.533333333
Exp_EEG11.txt,11,7,151,5,leest,evangelie,uit,bijbel,bible.png,1,structured,c,VOP,490,1,,0.466666667
Exp_EEG11.txt,11,7,152,186,sluier,bagage,druppels ,koe,cow.png,7,unstructured,uc,NO,610,1,,0.574075508
Exp_EEG11.txt,11,7,153,125,dooier,kip,omelet,ei,egg.png,3,unstructured,c,NO,520,1,,0.506666667
Exp_EEG11.txt,11,7,154,40,deed,aanzoek,met,ring,ring01.png,1,structured,c,VOP,680,1,,0.636243378
Exp_EEG11.txt,11,8,155,138,koptelefoon,wattenstaafje,trommelvlies,oor,ear.png,3,unstructured,c,NO,430,1,,0.413333333
Exp_EEG11.txt,11,8,156,35,kok,roert,in,pan,pan.png,1,structured,c,SVP,440,1,,0.413333333
Exp_EEG11.txt,11,8,157,22,priester,preekt,in,kerk,church.png,1,structured,c,SVP,490,1,,0.48
Exp_EEG11.txt,11,8,158,195,toetsenbord,vakantie,horens,pistool,gun.png,7,unstructured,uc,NO,700,1,,0.636243378
Exp_EEG11.txt,11,8,159,168,invasie,chocolade,kampioen,auto,car.png,7,unstructured,uc,NO,500,1,,0.493333333
Exp_EEG11.txt,11,8,160,205,atleet,oorbel,kudde,slang ,snake.png,7,unstructured,uc,NO,730,1,,0.670153125
Exp_EEG11.txt,11,8,161,59,sloeg,kakkerlak,met,bezem,broom01.png,9,structured,uc,VOP,570,1,,0.533333333
Exp_EEG11.txt,11,8,162,174,straat,handpalm,reptiel,broek,pants2.png,7,unstructured,uc,NO,679,1,,0.636243378
Exp_EEG11.txt,11,8,163,154,vloer,decoratie,franjes,tapijt,carpet.png,3,unstructured,c,NO,520,1,,0.496836639
Exp_EEG11.txt,11,8,164,46,bewaart,lippenstift,in,tas,tas.png,1,structured,c,VOP,690,1,,0.68
Exp_EEG11.txt,11,8,165,73,man,zat,bij,hengel,fishingrod.png,9,structured,uc,SVP,550,1,,0.498720513
Exp_EEG11.txt,11,8,166,49,zag,serie,op,TV,television.png,1,structured,c,VOP,450,1,,0.426666667
Exp_EEG11.txt,11,8,167,120,trouwerij,sluier,jurk,bruid,bruid.png,3,unstructured,c,NO,1120,1,,1.046928097
Exp_EEG11.txt,11,8,168,142,patrouille,badge,dief,politieagent,policeman.png,3,unstructured,c,NO,470,2,politie,0.44
Exp_EEG11.txt,11,8,169,144,ruimtestation,astronaut,lancering,raket,rocket.png,3,unstructured,c,NO,460,1,,0.400759021
Exp_EEG11.txt,11,8,170,65,onderzoeker,gooide,met,bril,glasses01b.png,9,structured,uc,SVP,569,1,,0.496836639
Exp_EEG11.txt,11,8,171,207,hertog,inktvis,wattenstaafje,supermarkt,supermarket.png,7,unstructured,uc,NO,620,1,,0.533333333
Exp_EEG11.txt,11,8,172,50,zet,bloemen,in,vaas,vase01.png,1,structured,c,VOP,850,0,pot,0.84
Exp_EEG11.txt,11,8,173,53,konijn,knaagt,op,wortel,carrot02.png,1,structured,c,SVP,790,1,,0.739856495
Exp_EEG11.txt,11,8,174,156,zolder,leuning,trede,trap,stairs.png,3,unstructured,c,NO,640,1,,0.60986913
